File_Name,Channel_1_mean,Channel_1_std,Channel_1_max,Channel_1_min,Channel_1_rms,Channel_1_peak_to_peak,Channel_2_mean,Channel_2_std,Channel_2_max,Channel_2_min,Channel_2_rms,Channel_2_peak_to_peak,Channel_3_mean,Channel_3_std,Channel_3_max,Channel_3_min,Channel_3_rms,Channel_3_peak_to_peak,Channel_4_mean,Channel_4_std,Channel_4_max,Channel_4_min,Channel_4_rms,Channel_4_peak_to_peak,Channel_5_mean,Channel_5_std,Channel_5_max,Channel_5_min,Channel_5_rms,Channel_5_peak_to_peak,Channel_6_mean,Channel_6_std,Channel_6_max,Channel_6_min,Channel_6_rms,Channel_6_peak_to_peak,Channel_7_mean,Channel_7_std,Channel_7_max,Channel_7_min,Channel_7_rms,Channel_7_peak_to_peak,Channel_8_mean,Channel_8_std,Channel_8_max,Channel_8_min,Channel_8_rms,Channel_8_peak_to_peak
2003.11.22.09.06,-0.117880419921875,0.10330319550990687,0.452,-0.732,0.15673973205130734,1.184,-0.118035791015625,0.09248607126052184,0.415,-0.623,0.14995373065679501,1.038,-0.1180099609375,0.0982690354015367,0.344,-0.737,0.15356807675822065,1.081,-0.11765302734375001,0.07817999389814069,0.249,-0.449,0.1412598537768693,0.698,-0.115169677734375,0.11656746625015954,0.474,-0.813,0.1638658868020488,1.287,-0.11508378906250001,0.12016779939169647,0.476,-0.911,0.16638683396117915,1.387,-0.11530493164062498,0.14429224371660684,1.047,-1.296,0.18470375972735875,2.343,-0.11584599609375001,0.14595737054760838,0.952,-2.004,0.18634336271551236,2.956
2003.11.22.09.16,-0.117109228515625,0.10468712421943063,0.562,-0.906,0.15707948746051908,1.468,-0.11799716796875001,0.09228700980896282,0.376,-0.627,0.14980061357726476,1.0030000000000001,-0.118509130859375,0.10067258198876027,0.354,-0.845,0.15549721174776135,1.1989999999999998,-0.11712138671874998,0.0802878215466207,0.276,-0.569,0.14199842786321615,0.845,-0.11502958984375,0.11568166138455631,0.425,-1.169,0.16313814183173875,1.594,-0.11500312500000001,0.12152254480747338,0.461,-0.718,0.1673124252894865,1.179,-0.114269189453125,0.15404000928611516,1.45,-2.183,0.19179617336938873,3.633,-0.11473862304687502,0.15411921462573705,1.321,-2.026,0.19213975105518086,3.3469999999999995
2003.11.22.09.26,-0.11794423828125003,0.10391562747160901,0.527,-0.725,0.15719192401826024,1.252,-0.118354541015625,0.0930260497469801,0.583,-0.649,0.15053784677132484,1.232,-0.11860063476562499,0.09692623458470337,0.295,-0.674,0.15316920551330848,0.9690000000000001,-0.11869189453125,0.07917979005435273,0.229,-0.554,0.14267867738547604,0.783,-0.11444868164062498,0.11507615771069714,0.698,-0.75,0.16229917683936163,1.448,-0.114933642578125,0.12017253929333518,0.439,-0.686,0.1662864438145346,1.125,-0.114943017578125,0.14685278796496076,1.755,-1.594,0.18648763664931484,3.349,-0.11430761718749997,0.15036675216557085,1.594,-1.78,0.18888195123914367,3.374
2003.11.22.09.36,-0.117331982421875,0.10508571228451298,0.464,-0.725,0.1575112726930699,1.189,-0.1172578125,0.09406476397555752,0.581,-0.713,0.1503248961884308,1.294,-0.11723222656250001,0.0968890779918197,0.369,-0.649,0.15208842289571634,1.018,-0.11753154296874999,0.07852695149125472,0.217,-0.5,0.14135114326783849,0.717,-0.11495126953125001,0.11531389340430824,0.52,-1.077,0.16282226008413667,1.597,-0.1146626953125,0.12002992341333177,0.479,-0.686,0.16599613312043598,1.165,-0.11357011718750001,0.13914930459868913,1.218,-0.996,0.17961264011277503,2.214,-0.11453671874999997,0.1444533547502736,0.969,-1.702,0.18435138090240874,2.671
2003.11.22.09.46,-0.11793012695312502,0.10470303173301834,0.42,-0.803,0.15770301105960413,1.223,-0.118293017578125,0.09350348386137565,0.635,-0.679,0.15078507718588444,1.314,-0.11761206054687501,0.09838325112838102,0.293,-0.659,0.15333577824066982,0.952,-0.11777036132812499,0.08023433605443499,0.256,-0.515,0.14250405850169015,0.771,-0.11398286132812499,0.11638450111094711,0.635,-0.776,0.16290317607520924,1.411,-0.11487724609375001,0.12120380027461906,0.469,-0.796,0.166994439641246,1.2650000000000001,-0.11539218749999999,0.1378832202243391,1.287,-1.409,0.17979749540933196,2.6959999999999997,-0.114643017578125,0.14493946087732576,1.216,-1.663,0.1847984545358216,2.879
2003.11.22.09.56,-0.119078515625,0.10427734338344612,0.469,-0.71,0.15828283933061885,1.1789999999999998,-0.11871767578124999,0.09367089933847789,0.579,-0.671,0.15122210131386632,1.25,-0.11837607421875,0.09666813181605917,0.383,-0.671,0.1528320079572666,1.054,-0.11843930664062499,0.07813540510651927,0.232,-0.598,0.1418908414545205,0.83,-0.115153759765625,0.11675364246076587,0.52,-0.674,0.16398719893947705,1.194,-0.11588754882812499,0.12056861336418391,0.408,-0.75,0.16723251628183178,1.158,-0.11551215820312499,0.14262401281644546,1.094,-1.172,0.18353383264294726,2.266,-0.11407641601562499,0.14710255865928432,1.262,-1.399,0.1861520654064255,2.661
2003.11.22.10.06,-0.11796962890625,0.1041955734886464,0.52,-0.806,0.15739615903479426,1.326,-0.118350439453125,0.09361757102328104,0.596,-0.593,0.15090088178352992,1.189,-0.11731279296875,0.09738346708019129,0.32,-0.85,0.15246583569668157,1.17,-0.11682211914062499,0.07918696569596693,0.244,-0.688,0.14113108465763533,0.9319999999999999,-0.11393769531250002,0.1197954519894001,0.491,-0.781,0.16532618888267142,1.272,-0.11486723632812498,0.12206816903429638,0.439,-0.979,0.16761598931201904,1.418,-0.11413242187499999,0.15882940264363687,2.51,-2.124,0.19558371319511114,4.634,-0.11386586914062499,0.15445942632924492,2.151,-2.424,0.19189359170412484,4.574999999999999
2003.11.22.10.16,-0.117571728515625,0.10441577109545065,0.442,-0.774,0.15724428320167758,1.216,-0.11802807617187501,0.09434926254395394,0.725,-0.747,0.15110397118349297,1.472,-0.1172373046875,0.09678134906235313,0.256,-0.73,0.15202373214968362,0.986,-0.11672485351562498,0.07970981199574186,0.278,-0.513,0.14134477548406457,0.791,-0.115717333984375,0.1179815416588088,0.515,-1.758,0.16525781541773032,2.273,-0.11539409179687499,0.12239124682377213,0.576,-1.174,0.16821240655998926,1.75,-0.11401816406250001,0.1550856988457449,2.178,-1.755,0.19248822229595308,3.933,-0.11330078125000001,0.15620124195303603,1.875,-2.112,0.19296604628672695,3.987
2003.11.22.10.26,-0.11897275390624999,0.10426204657163902,0.366,-0.757,0.15819320632487271,1.123,-0.1184822265625,0.09305832122356748,0.481,-0.554,0.15065818650228155,1.0350000000000001,-0.11864887695312501,0.09919536586499555,0.334,-0.73,0.15465211479746446,1.064,-0.117911181640625,0.07874906976118616,0.247,-0.574,0.14179020679913204,0.821,-0.11557353515624999,0.11589372094086156,0.652,-0.901,0.16367222300082337,1.553,-0.11628945312500001,0.11863730428026603,0.535,-0.906,0.16612659893888154,1.441,-0.11461284179687499,0.14994352016471113,2.28,-1.553,0.18873039697976746,3.8329999999999997,-0.115558984375,0.15511732875794296,1.45,-1.848,0.19343025758857182,3.298
2003.11.22.10.36,-0.117917138671875,0.10305052575610507,0.369,-0.686,0.15660096567764797,1.0550000000000002,-0.11787426757812502,0.0935632497358002,0.579,-0.623,0.15049393561935684,1.202,-0.11734428710937501,0.09753155775133474,0.291,-0.693,0.15258468623885352,0.984,-0.11777607421875,0.07881186343553863,0.247,-0.52,0.14171278515561855,0.767,-0.11484082031250001,0.11525530277638894,0.542,-0.715,0.1627027929327736,1.2570000000000001,-0.11410249023437502,0.12027946540655322,0.63,-0.776,0.16579061516313845,1.4060000000000001,-0.11392480468750002,0.14592619405470006,1.389,-1.65,0.18513053566166496,3.0389999999999997,-0.112480908203125,0.14766262263614494,1.633,-2.114,0.18562382614843487,3.747
2003.11.22.10.46,-0.11786372070312501,0.10329082232600033,0.449,-0.784,0.15671901810171485,1.233,-0.11851704101562502,0.09216353927298222,0.51,-0.632,0.1501346295243768,1.142,-0.11690922851562499,0.0998355944086489,0.352,-0.693,0.15373650712516815,1.045,-0.11687163085937499,0.07925894059310823,0.273,-0.552,0.14121245612081065,0.8250000000000001,-0.11401162109375,0.1161872741630949,0.479,-1.113,0.1627824696393165,1.592,-0.11445864257812502,0.11996250125573578,0.547,-0.774,0.16580646117796308,1.3210000000000002,-0.114144873046875,0.1442075078841586,1.228,-1.409,0.18391535382628302,2.637,-0.11258911132812502,0.1468886511893744,1.472,-1.589,0.1850745358980825,3.061
2003.11.22.10.56,-0.1186203125,0.1041994986787477,0.442,-0.715,0.15788702943085603,1.157,-0.11749565429687499,0.09335859063824077,0.41,-0.662,0.15007016767035805,1.072,-0.11867221679687498,0.10050139695841857,0.295,-0.73,0.15551085438025902,1.025,-0.11829316406250001,0.07922586871459636,0.234,-0.625,0.14237278861320374,0.859,-0.11483442382812499,0.11841875006828283,0.564,-0.813,0.1649543732784065,1.3769999999999998,-0.11536699218749999,0.11979517914190271,0.696,-0.813,0.16631424422469426,1.509,-0.115785791015625,0.15158808019719225,1.982,-1.689,0.1907493000222658,3.6710000000000003,-0.11550175781249998,0.1499315725981484,2.107,-2.402,0.18926207364269063,4.509
2003.11.22.11.06,-0.11728193359375001,0.10588655488604876,0.471,-0.793,0.15800953912066512,1.264,-0.11619082031249998,0.09275449952082292,0.544,-0.688,0.148673144536093,1.232,-0.11732866210937501,0.10073987880869094,0.298,-0.681,0.1546432608773031,0.9790000000000001,-0.11696962890624998,0.07916227187577529,0.244,-0.601,0.14123936906896745,0.845,-0.11408310546875,0.11930195052122394,1.094,-0.823,0.16506941070823056,1.917,-0.11368056640624999,0.12095079752989099,0.591,-0.811,0.1659890556680244,1.4020000000000001,-0.11432099609375002,0.15100280221874707,1.343,-1.731,0.18939676983988205,3.074,-0.11493066406250001,0.14920141809405757,1.958,-2.422,0.1883351287018038,4.38
2003.11.22.11.16,-0.11669956054687498,0.10311899471057397,0.527,-0.701,0.15573154626456748,1.228,-0.11700029296875,0.09169909925730825,0.459,-0.684,0.14865326555234162,1.143,-0.117406298828125,0.09870428683507945,0.303,-0.713,0.15338440352311125,1.016,-0.11670590820312501,0.07862108672355742,0.19,-0.53,0.1407179600730105,0.72,-0.113940380859375,0.11517898863974146,0.74,-0.898,0.16201422719765424,1.638,-0.11428969726562502,0.11876552288060566,0.447,-0.713,0.16482531457932023,1.16,-0.113950341796875,0.1530225113803227,1.58,-1.443,0.19078933247109395,3.023,-0.11418398437500002,0.14991039099888057,1.448,-1.814,0.1884439110642408,3.262
2003.11.22.11.26,-0.11852988281250001,0.10345336493508811,0.566,-0.637,0.1573274668833688,1.2029999999999998,-0.11788051757812501,0.09192414518553592,0.469,-0.627,0.14948533336945843,1.096,-0.11789643554687501,0.09918349406583322,0.33,-0.552,0.15406795581744318,0.8820000000000001,-0.11836127929687501,0.07870565030148105,0.205,-0.483,0.1421406761844472,0.688,-0.11528544921875002,0.11834612390011351,0.505,-0.969,0.16521664517762732,1.474,-0.114514208984375,0.1227099838242024,0.498,-0.747,0.16784291521971706,1.245,-0.1154671875,0.147669359198163,1.218,-1.743,0.18745375705799083,2.9610000000000003,-0.11037817382812498,0.14674750617485838,1.313,-2.527,0.1836250849589235,3.84
2003.11.22.11.36,-0.11806772460937501,0.10416571670383763,0.415,-0.662,0.15744994166673856,1.077,-0.117436767578125,0.09287937198292243,0.498,-0.696,0.14972632406875094,1.194,-0.1174345703125,0.10084287125920079,0.327,-0.564,0.1547907070475526,0.891,-0.11732094726562499,0.0805940563844091,0.254,-0.513,0.14233624482821258,0.767,-0.11479414062500001,0.11757849648962804,0.681,-0.825,0.16432406262806962,1.506,-0.11332983398437499,0.12130173811008285,0.833,-0.779,0.16600530997366658,1.612,-0.11469658203125,0.15044739895258652,1.265,-1.235,0.18918172686929888,2.5,-0.11461655273437502,0.14722545784916957,1.467,-1.672,0.1865805177386143,3.1390000000000002
2003.11.22.11.46,-0.117036669921875,0.10298527927385401,0.493,-0.662,0.15589595842585408,1.155,-0.11737333984374998,0.09309427225945385,0.5,-0.811,0.14981002781387417,1.311,-0.117324755859375,0.10035315011851859,0.33,-0.613,0.1543886429636969,0.9430000000000001,-0.11680312500000001,0.08010440459029469,0.281,-0.645,0.1416322196554557,0.926,-0.11434375,0.12025303156911471,0.557,-1.499,0.16593759298490804,2.056,-0.11425341796874999,0.122999453115992,0.708,-0.969,0.167877065093404,1.677,-0.11463173828124999,0.15213575168874754,0.825,-1.624,0.19048811606838167,2.449,-0.11451718749999999,0.15087536990394537,1.34,-1.636,0.18941373624043875,2.976
2003.11.22.11.56,-0.118313818359375,0.1060755433773636,0.466,-0.662,0.1589030538333928,1.1280000000000001,-0.11806718750000003,0.09319092453413767,0.415,-0.723,0.1504141255989194,1.138,-0.11821542968749998,0.10102957234635433,0.317,-0.64,0.15550518417302847,0.9570000000000001,-0.11819296874999999,0.07980390804731322,0.273,-0.664,0.1426122070566279,0.937,-0.11541752929687502,0.1170401420827033,0.447,-0.737,0.16437640015444546,1.184,-0.11512548828125,0.12098728010829803,0.544,-0.723,0.1670083830231285,1.267,-0.11546474609374999,0.15614231547835886,1.565,-1.533,0.19419714280451578,3.098,-0.11597514648437499,0.15418589257838536,1.282,-2.207,0.19293398889844585,3.489
2003.11.22.12.06,-0.118171240234375,0.10419874069079606,0.352,-0.667,0.15754941948505594,1.0190000000000001,-0.11743266601562499,0.09210840758250328,0.635,-0.718,0.149246071288064,1.353,-0.117247900390625,0.10114854156838819,0.276,-0.605,0.15484862804501004,0.881,-0.11743627929687502,0.07978071963092488,0.234,-0.5,0.14197268371035984,0.734,-0.11368759765625,0.11702450857790697,0.747,-0.916,0.16315515765292252,1.663,-0.11366918945312501,0.12151636491162499,0.583,-0.891,0.16639384475474334,1.474,-0.113339990234375,0.15291465202237783,1.001,-1.116,0.19033876165787442,2.117,-0.11193837890625,0.1484653293376632,1.069,-1.887,0.18593588864848012,2.956
2003.11.22.12.16,-0.11717607421875001,0.10500834859768647,0.525,-0.747,0.15734352749487743,1.272,-0.11741166992187502,0.09506374768321807,0.513,-0.579,0.15107156038587102,1.092,-0.11773940429687502,0.10103019645501482,0.344,-0.769,0.15514402315243042,1.113,-0.11760761718750001,0.07999000084352546,0.225,-0.552,0.14223203526445352,0.777,-0.11472241210937502,0.11675726249511678,0.811,-1.006,0.16368717171955435,1.8170000000000002,-0.11436689453125,0.12197945546841768,0.671,-0.928,0.16720877405535198,1.5990000000000002,-0.1132869140625,0.15546595130850432,1.672,-1.797,0.19236316412988871,3.469,-0.11433129882812501,0.15150766262101517,1.56,-1.853,0.189805736806371,3.4130000000000003
2003.11.22.12.26,-0.11801640624999998,0.10495590277688034,0.43,-0.667,0.15793547312708123,1.097,-0.117739306640625,0.09263606208144187,0.508,-0.593,0.14981316472917816,1.101,-0.1185826171875,0.10205605465423317,0.31,-0.566,0.15645215048258365,0.8759999999999999,-0.11779321289062498,0.08117608815359066,0.234,-0.669,0.14305522811493337,0.903,-0.11488818359375,0.11716929440676338,0.522,-0.784,0.16409734391893732,1.306,-0.11453774414062501,0.12270521809620037,0.566,-0.706,0.1678554895761809,1.2719999999999998,-0.11562661132812499,0.15751273753318043,0.801,-1.284,0.19539645782977202,2.085,-0.11464794921874999,0.14641630697079533,1.008,-1.106,0.1859620585147176,2.114
2003.11.22.12.36,-0.11826708984375,0.10478563987098431,0.398,-0.752,0.1580099201420001,1.15,-0.11745166015625,0.09226279820594407,0.505,-0.586,0.14935634036173356,1.091,-0.11710385742187501,0.10119679304513704,0.334,-0.618,0.1547711353764103,0.952,-0.11714243164062499,0.08003504039946112,0.256,-0.491,0.1418730312019232,0.747,-0.11387167968749998,0.12014937374143862,1.057,-1.172,0.1655374019528895,2.229,-0.11381845703124997,0.1243821878857429,0.776,-0.781,0.16859884289110275,1.557,-0.11475317382812503,0.14764117966970716,0.891,-1.121,0.18699253685078085,2.012,-0.11456171875000001,0.14459155937453058,0.864,-1.494,0.1844752190547893,2.358
2003.11.22.12.46,-0.11700214843749998,0.10295213160315922,0.491,-0.676,0.15584814448887419,1.167,-0.11699360351562497,0.09155797561402346,0.466,-0.642,0.14856098465650183,1.108,-0.11667895507812501,0.10166822865215816,0.317,-0.671,0.15475919124688725,0.988,-0.11726708984375,0.08038234591071049,0.276,-0.513,0.1421720503282247,0.789,-0.11405405273437501,0.1165639018773824,0.425,-0.664,0.1630811766146407,1.089,-0.114192236328125,0.11956161995019983,0.432,-0.627,0.16533253703592157,1.059,-0.11444018554687499,0.1475213591406341,1.021,-1.304,0.186705938498761,2.325,-0.111395166015625,0.14501100256637242,1.382,-1.096,0.18285807030851312,2.4779999999999998
2003.11.22.12.56,-0.11873066406250002,0.10348449563610494,0.525,-0.781,0.15749924261970677,1.306,-0.11902314453125,0.09110082118499631,0.466,-0.776,0.14988618533636613,1.242,-0.11878896484374998,0.1008516546488595,0.349,-0.608,0.1558264239917688,0.957,-0.11834736328124999,0.079309520499596,0.259,-0.518,0.14246437602958853,0.777,-0.11536171875000001,0.11978187784931575,0.823,-0.864,0.16630100545114723,1.6869999999999998,-0.11495834960937501,0.12395801792786272,0.637,-0.876,0.16905919777851672,1.513,-0.11568544921875001,0.15047303824105338,0.793,-1.074,0.18980320966316008,1.867,-0.114820849609375,0.1454966920158648,1.138,-1.167,0.18534593303490132,2.3049999999999997
2003.11.22.13.06,-0.11880424804687499,0.10379968836282566,0.427,-0.884,0.15776192398105165,1.311,-0.11754755859374999,0.09295308052768564,0.752,-0.652,0.1498589460490681,1.404,-0.11775180664062498,0.10106641135200155,0.347,-0.637,0.15517701978934614,0.984,-0.11770771484375,0.08053192313366288,0.269,-0.518,0.1426201135090831,0.787,-0.11434135742187501,0.11802486797890797,0.442,-1.606,0.16432837697280292,2.048,-0.11375073242187499,0.1211604377840963,0.562,-0.737,0.16618989382795477,1.299,-0.1151564453125,0.15548986112149868,1.78,-2.432,0.19348928603050286,4.212,-0.11376489257812498,0.15015188094543908,1.182,-1.531,0.18838269064530752,2.713
2003.11.22.13.16,-0.11744521484374999,0.10287607991607746,0.562,-0.688,0.15613092681654636,1.25,-0.11731801757812499,0.09156223649479833,0.562,-0.698,0.14881922053414548,1.26,-0.11748520507812499,0.10117516802486808,0.3,-0.608,0.15504576110655,0.9079999999999999,-0.11710043945312501,0.0805402183828094,0.212,-0.488,0.14212402927466428,0.7,-0.11426264648437501,0.1176683580723111,0.667,-1.018,0.16401766634435108,1.685,-0.11440512695312499,0.12219297575279736,0.62,-0.837,0.16739072972086708,1.4569999999999999,-0.1141736328125,0.1517598986040208,0.896,-1.162,0.18991230937963513,2.058,-0.114109326171875,0.14460558565042972,0.874,-1.465,0.18420562890613068,2.339
2003.11.22.13.26,-0.1180345703125,0.10717363829925595,0.413,-0.789,0.15943132858743997,1.202,-0.116718798828125,0.09453048903682643,0.549,-0.745,0.15019750782693392,1.294,-0.1184158203125,0.10111276890123207,0.31,-0.642,0.1557115876714262,0.952,-0.11796694335937499,0.0794803190988523,0.21,-0.493,0.14224387807427558,0.703,-0.11513032226562499,0.12012267475675215,0.867,-1.06,0.16638644204292344,1.927,-0.11541000976562499,0.12278735671136491,0.676,-0.85,0.16851173645258546,1.526,-0.11509921875,0.15362171006754596,1.099,-1.128,0.19195692214905277,2.227,-0.11422656249999999,0.147650408407926,0.918,-1.084,0.1866771295140188,2.0020000000000002
2003.11.22.13.36,-0.117724609375,0.10253269505155374,0.422,-0.742,0.1561154611402447,1.164,-0.117685791015625,0.09037761846385704,0.569,-0.654,0.14838483522978982,1.2229999999999999,-0.1171111328125,0.09990098688575597,0.295,-0.598,0.15393253265432555,0.893,-0.11782680664062499,0.07985044757964506,0.276,-0.562,0.14233499338460967,0.8380000000000001,-0.11545234374999999,0.11679876012013392,0.803,-0.94,0.16422909012403603,1.7429999999999999,-0.11573154296874999,0.12265091071644096,0.798,-0.691,0.16863284359074301,1.4889999999999999,-0.11461416015624999,0.15190471916876044,0.981,-0.903,0.19029306191782847,1.884,-0.11396665039062501,0.14628687906785395,1.04,-0.869,0.1854406869828514,1.909
2003.11.22.13.46,-0.11754047851562502,0.10333835846499485,0.403,-0.701,0.15650744525396187,1.104,-0.11666064453125,0.09095017187255382,0.576,-0.554,0.14792443931309576,1.13,-0.11695024414062498,0.10130789150789948,0.327,-0.693,0.15472765908630598,1.02,-0.11689121093750002,0.0800210560723856,0.273,-0.486,0.1416577728519512,0.759,-0.11424194335937501,0.11813178596799838,0.518,-1.206,0.1643360595807129,1.724,-0.11521298828125,0.12283247788868097,0.513,-0.859,0.16840976899505786,1.3719999999999999,-0.11529101562499999,0.1437493416334915,0.801,-1.113,0.18427124437607256,1.9140000000000001,-0.11376674804687499,0.13980699879435843,0.825,-1.331,0.18024669171179503,2.1559999999999997
